Gene	test_allele_count	test_gnomAD_allele_count_iCFgCFadjust	test_P_rvexcaliber_base_iCFgCFadjust
TLR1	7	7.32609642642867	0.54352116463861
TACC3	6	6.26578088320421	0.543530105664822
DYNC2H1	21	21.4896506367165	0.543566409577337
SLC25A15	6	6.26698210635143	0.543642380031978
ZCWPW1	5	5.2442741342171	0.543708990228136
CTBP2	11	11.3597007272616	0.543745124612505
ARID5B	4	4.21905090980853	0.543792291145665
HDC	4	4.21954943494946	0.543842343330472
DDIAS	5	5.24502619454517	0.543852005396517
COL17A1	16	16.4320994045256	0.543917477185821
CASS4	5	5.24578772060479	0.544002293397306
OR51M1	9	9.32850059934999	0.544083726135946
HSF5	7	7.2905770761529	0.544099836625815
GNL2	4	4.22079804302785	0.544126973948769
GIT2	5	5.24626718013709	0.54413367235804
PIGZ	7	7.29116635965506	0.544154648109603
PAX8	4	4.22154133537664	0.544224770596713
EPHB1	5	5.24754470446088	0.544278088277607
SPDEF	5	5.24755626901629	0.544303906241475
PTAFR	4	4.22193545614601	0.54437010543334
NRG1	7	7.28588394690522	0.544374993319236
GMIP	14	14.4009778941264	0.544427494664211
KY	8	8.31267925842264	0.544428718422879
NFIC	6	6.27146477972676	0.544440865592687
GPT	8	8.31323487938239	0.544454132011747
ERI1	5	5.24864594052505	0.544487416752464
NECTIN1	5	5.24874707659072	0.544529840754039
ANXA5	5	5.24935545433218	0.544582268937424
UTP6	5	5.24928236892466	0.544626275802783
CYP4F11	11	11.3672207840755	0.544721121729471
AGTPBP1	7	7.28862442247851	0.544783960211446
PKDREJ	20	20.4787971651495	0.544819994559607
PCDH10	4	4.21959392664215	0.544864841514537
SURF6	5	5.24523940279849	0.544904526412642
CDK5RAP3	4	4.22503026329275	0.544960383141235
MCUB	4	4.22585429915039	0.545106728000883
ABCB4	4	4.22565899260992	0.545111825407142
OR6C70	4	4.22576802407415	0.54513300909586
AVEN	4	4.2263326345521	0.545163059873534
AGK	4	4.22591698592046	0.545170951153826
TJP2	8	8.31802368697518	0.545199201097632
GBP3	5	5.25282155932094	0.545203865414218
PRF1	5	5.25246977881289	0.545210414885486
AZU1	9	9.33690890795144	0.545214363398847
CARTPT	4	4.226522185879	0.545299228704284
ASPM	19	19.4736425820249	0.545381410446394
NECTIN3	6	6.27785290804536	0.545403238328898
RASSF1	4	4.22715372864047	0.545414015757152
HEG1	8	8.31942161871148	0.545461920934238
PTPN5	4	4.22278352268691	0.545535114956728
KAT6B	8	8.32061910121263	0.545569540379443
FBXL22	4	4.22816708744407	0.545583275332458
ECE1	4	4.2283859339257	0.545628892957836
DQX1	5	5.25579967226973	0.5457883138058
KPRP	4	4.22928680666263	0.545807013377676
PPP1R12C	4	4.22972589136984	0.545906447270638
ZNF329	6	6.28065819727414	0.545908733269933
OPRL1	4	4.23053992477643	0.546055162854023
BPIFB3	11	11.4126365085164	0.546055906902183
CDH22	4	4.23103042335278	0.546131536689562
AKAP6	14	14.4381730457322	0.546176571991615
HSPA12B	5	5.25801171996	0.546202558504632
RRP7A	4	4.2315967969776	0.546241984533801
AHR	6	6.28315910042257	0.546294780047845
PIGV	5	5.25907228714716	0.546335892450665
PDIA5	4	4.2319741749667	0.546361643873278
FAM98A	6	6.28400489527601	0.546408587777271
GPATCH3	9	9.34648499507563	0.54647867403516
SNX16	4	4.23285737033861	0.546507431984048
DNAAF5	8	8.32762820923757	0.546546217203243
NETO1	4	4.22781324715732	0.546555769934525
EPAS1	8	8.32218506279415	0.546624481187345
CYB5RL	4	4.23415968833394	0.546756654818774
AP4B1	5	5.26125752462579	0.546763930971637
CEP350	21	21.5246017561066	0.546814249187877
STXBP5	4	4.23422806838376	0.546814833821756
ALCAM	4	4.23431434656743	0.546830382582696
CALCR	7	7.30875630940877	0.546840766279215
SUCO	10	10.3588291794815	0.54688427098086
STPG3	5	5.26225248918595	0.546954091662934
DNAJC17	7	7.30974995494447	0.546968249438727
VWCE	5	5.26288716781174	0.546971452398532
PLXNC1	10	10.4051707444626	0.546982154879517
ATP9B	9	9.35064683852196	0.546997767898788
CATSPERB	4	4.23559444448699	0.547039077019396
KDM4B	6	6.28762270446492	0.547050620572235
DNASE2	4	4.23592976787869	0.547097602018962
CCP110	4	4.23592991506853	0.547129532181479
STRA6	9	9.3517178386219	0.54716323210583
SKIV2L	7	7.31097594277428	0.5472212510761
CYP4F2	4	4.23647599353618	0.547268505251041
FAN1	18	18.5211257723943	0.54728287351138
GOLM1	9	9.35348082258899	0.547363317571607
RTKN	5	5.26508051461138	0.547395538932723
NHLRC2	4	4.23208449798914	0.547464320527579
LARGE2	8	8.33437023295775	0.547473916937964
TBXAS1	9	9.35382695957067	0.54747668492659
MMP1	11	11.4255825458052	0.547504404398382
LRRIQ3	5	5.2656162516797	0.547532733438595
ARHGAP30	8	8.33521506735158	0.547593817482714
NOS3	11	11.3913027856105	0.547615267444276
DHX8	4	4.23827386544184	0.547622304918147
C1orf174	5	5.26690931844801	0.547747131889335
ADAMTS15	6	6.28565654942426	0.547765266307056
NUTM1	8	8.33751470875998	0.547915954168317
ADAM2	7	7.3159031076374	0.54792131096347
PDE6A	9	9.35768600951559	0.547934895347031
SLC9A4	8	8.33771817204645	0.547937032809586
NR2C2	4	4.24004915153222	0.547937334316361
DHX37	5	5.26814505527922	0.547942390708762
HECTD4	16	16.5019059357339	0.547998119157607
AASDH	7	7.31760474617317	0.548097883345841
NFRKB	7	7.3173582311307	0.548107385627479
PCK2	8	8.33974093372827	0.548246384333441
UQCRC1	7	7.31834760472052	0.548306852657644
KANSL1L	11	11.397727456174	0.548310077976942
TCTN1	4	4.24198577841704	0.548325464459498
NOLC1	4	4.24226258614947	0.548387139692812
TONSL	10	10.3796938165625	0.548411482378447
GTSE1	6	6.29687750386853	0.548503700495745
CR1	11	11.4343990497568	0.548526746978988
KLK4	4	4.24327042864984	0.548536647219305
NCBP3	5	5.27159326571125	0.54860810027195
SLX4IP	5	5.27214575000417	0.548685813443913
BBS5	4	4.2435960399552	0.548690209250949
ZNF343	8	8.38392079911561	0.548706768704957
ATF6	4	4.24376823265039	0.54871379232243
GLIPR1L2	5	5.27204620986149	0.548726222799629
BLK	9	9.36368927981499	0.548729144685844
CCL26	8	8.34353087547982	0.548775128914987
PCDHGB6	11	11.4382200916046	0.548821372619529
IFIH1	20	20.5629778145496	0.548887573815206
BTN3A1	5	5.27343187673042	0.548942777179959
PROM1	5	5.2739784545062	0.548997938325104
ERCC8	5	5.27429367559745	0.549078210758865
LRRC43	10	10.3860309160252	0.549120142819698
IARS2	5	5.27517173806796	0.549157853409422
NMUR1	6	6.30074716058104	0.549184899998918
MRPL21	4	4.2410090608912	0.549209754692939
PRDX3	4	4.24667828564321	0.5492226194241
DVL1	4	4.30289164708045	0.549268824123594
GBP2	6	6.29489999613013	0.549341089880595
CRISPLD2	14	14.4563833672461	0.54939391282943
PON1	4	4.24764584576463	0.549405583022064
RPS6KB2	5	5.27638338119401	0.549408211291005
ZNF598	6	6.3021551708511	0.549408298862944
MLPH	6	6.30224378350039	0.549462368305764
CD38	4	4.24780668204419	0.549529749374736
OSBPL3	17	17.5025558612671	0.549562844615332
CCR6	8	8.34905710986888	0.549563523044625
CCDC90B	4	4.24882069479937	0.549643274299943
GDPD3	4	4.24870856684542	0.549723972638408
SAMD15	5	5.2777758265805	0.549739657580382
MX2	8	8.35077367815652	0.549745104951788
TRPM5	11	11.4103827117405	0.549864618940082
UBQLN3	6	6.29812303068402	0.549883435107847
CD33	15	15.4771257843255	0.549958990939616
RLN3	4	4.25047720590827	0.549984048702089
EHMT2	6	6.30583170735375	0.54999251018898
PM20D1	5	5.27961213011537	0.550029334102167
LTA4H	5	5.27965589051355	0.550030802334217
UGT2B15	8	8.35365188345149	0.550185413005921
TNS4	7	7.33184934417601	0.5502864829229
ILDR1	8	8.35501057527905	0.550374274662323
NT5E	5	5.27553380019516	0.550408364186468
MAPK8IP3	8	8.3555941311928	0.550528861038561
EFCAB6	19	19.6492697439599	0.550581113152778
LUZP1	8	8.34811950028391	0.550597129872331
AGBL5	6	6.30997856482117	0.550606379326095
ZNF266	7	7.33380912303658	0.550631069480018
TH	4	4.25383084137169	0.550639678669896
IL1RL2	5	5.28363658540335	0.550688399321417
MYO9A	17	17.5445117001604	0.550703043822723
BMP2K	12	12.4359562819253	0.550743913656538
ANKRD23	7	7.334934693022	0.550758962973646
IGF1R	8	8.40023398755895	0.550762817365731
HAP1	5	5.28391770685439	0.550793126808154
ARHGEF28	6	6.31134154128227	0.55091908120739
SHF	5	5.28498847555697	0.550937396947282
DBF4	9	9.38029911432757	0.550960323420952
ADAMTSL5	7	7.33589931683384	0.550965036218794
XYLT2	5	5.28484702224374	0.550973686520172
GADL1	7	7.33708817202458	0.551028011612488
CYP4A11	11	11.4216194337906	0.551059301968424
ELP4	6	6.31269191368242	0.551120512593323
GCNT3	5	5.28606774533671	0.551209170398557
ABHD14B	4	4.25687739374544	0.551267630494487
MAP3K19	10	10.4036159693983	0.551376214408504
GK2	4	4.31590580885872	0.551404199254018
CAPS2	4	4.31625103171998	0.551429316417469
DHRS2	10	10.4052064761304	0.551624820189978
SCYL3	8	8.35540552455663	0.551638723311442
CYP11A1	7	7.3415949575058	0.551733479630802
FAM216A	4	4.25334066606963	0.551763026654046
GPATCH8	6	6.31001714161735	0.551872642464426
TNS3	16	16.5437294951508	0.551913283313963
CHAF1A	11	11.4176052533144	0.55193512550812
KIFC3	5	5.29034241324711	0.55194248664933
FBXL12	6	6.31813684344142	0.552007902068571
ADCY4	11	11.4661188722214	0.552026339771653
ZP1	6	6.31957338166575	0.552174953279903
C22orf31	4	4.26170395775465	0.552241555066357
CFAP77	5	5.29201100754002	0.552242861065702
RAD54L	7	7.34449540147956	0.552256931909653
SH2D3A	7	7.33755571478309	0.552292415838487
CLCNKB	6	6.3199541596979	0.55231404483409
ZNF513	4	4.26195672105207	0.552335210946754
CHI3L1	4	4.26284567215153	0.552454195158176
USP44	6	6.32108990733664	0.552472143467063
CPQ	4	4.26315833657716	0.552528945499056
CHPF	4	4.26341533542213	0.55253993462733
PIGO	7	7.3957627357449	0.552769596990387
SPATA5	5	5.28852165246543	0.552803332058012
BTNL8	6	6.32302932579961	0.55280898699443
KLHDC7A	7	7.39613291823657	0.552817714544389
SLC28A1	4	4.26451989812553	0.552827766830745
TMEM63A	5	5.29553358294981	0.552850454421124
TSHZ1	6	6.32370365035803	0.552949575807474
GALNT7	10	10.4065892356046	0.552986827488738
NR1H4	4	4.26564893074086	0.553069068965935
DHX57	15	15.5071146574715	0.553082016905339
KIF22	5	5.2969500847329	0.553085130384943
EXD1	5	5.29781788272772	0.553252793794494
MEGF10	5	5.29117808255952	0.553286520912545
E2F1	4	4.26766178240881	0.553406975603406
RAB6A	4	4.26770677427498	0.553483235974589
ADCY8	8	8.37733820226795	0.55356496066021
RABGAP1L	5	5.29965581945128	0.553592982382201
SERPINB4	5	5.30007210039512	0.55360218673102
SCLT1	6	6.32784109761321	0.5536030940061
NLRP13	20	20.6183411353339	0.553638170207317
PHYH	4	4.26871246058756	0.553640718001317
TNFAIP3	4	4.26880129693037	0.553651521714336
ELAC1	4	4.26903466901991	0.553676109869427
PLEKHM1	5	5.30055052933146	0.553717368332248
AXIN1	4	4.26919578474429	0.553770793317408
PES1	4	4.26973260708395	0.553843716260429
ZNF585A	5	5.3011205893917	0.553855806520958
SMTN	6	6.38144659977928	0.553879161391838
VARS2	6	6.32972722154334	0.553973502012396
CHP2	4	4.27042049760161	0.553973933607891
ATP8B2	7	7.35592315831421	0.554000222535535
EPHB3	4	4.27084018812772	0.554040311258712
KIF23	4	4.2710246845224	0.55409626756951
CD200R1	5	5.30282114580557	0.554169903454426
CD5	4	4.27142900146981	0.554215335488354
SIPA1L2	12	12.4662574579374	0.554303522931117
MAP4K3	8	8.42959361587881	0.55441711081896
TSPEAR	11	11.4883325577779	0.554503377596553
PTPRJ	9	9.40680012306678	0.554514243227237
ZNF441	4	4.27298263109557	0.554514855149856
ZNF830	5	5.30508474507397	0.554545835529369
NFAT5	9	9.40706571928642	0.554611692680578
PLIN3	5	5.30539794474289	0.554630434984601
PSD3	9	9.4086412972325	0.554687856128515
ISM2	6	6.33488905973483	0.554772044221732
NUGGC	4	4.27440084502581	0.554779767671386
ANLN	7	7.36174527389519	0.554797843009229
AKR1C3	4	4.27503351892098	0.554883659661039
SLC34A1	11	11.4513663074602	0.554916523573361
PC	7	7.3634905760793	0.554982915127738
OTOA	7	7.3630780043216	0.554999037931599
NCAPH	4	4.27568250241813	0.55505309444221
DTX3L	4	4.27681589892613	0.555261309667985
MPP3	8	8.38057619890676	0.55529562247191
ARNT2	8	8.38960892189327	0.555296120490612
ANKS3	9	9.41295542317294	0.555332386125792
GPR84	4	4.27757000573557	0.555430126213157
BAIAP3	22	22.6346047684563	0.555457220837336
DEFB125	4	4.27834378508437	0.555545012474185
NDUFB1	4	4.2783765510854	0.555557295840015
PUM3	4	4.27858056190813	0.555593235626428
OTUD7B	6	6.34091052428877	0.555687522766157
ALPK1	10	10.4385879928328	0.555784008939394
ACSS2	6	6.34209462035081	0.555902137770625
TRAF3IP1	5	5.31407344368206	0.555930925329144
FGF5	4	4.28068823440206	0.556003879137445
ESPNL	17	17.7753788834117	0.556006124600926
TTLL3	31	31.9606604309812	0.556006622941397
PTPN1	6	6.34310443910446	0.55601127671813
VPS13A	19	19.6323159725359	0.556047844325509
ATG4C	7	7.37034152586681	0.55608480350796
SPARC	4	4.28180486888814	0.55623297511044
PNKP	4	4.28250453742953	0.556312303100153
FAM120B	4	4.28220247942492	0.556316342883663
TRIM51	4	4.28238874169387	0.556344773497438
PPFIBP1	10	10.4439612861615	0.556443924923629
DCLRE1A	8	8.39775978131952	0.556462566093272
KIF25	5	5.31633791532539	0.556488791759245
FRMD4B	7	7.37378441643913	0.556609747316835
CLEC4M	5	5.31676899809055	0.556627887771951
IFNA14	6	6.34687964865435	0.556679988656259
POLR3B	6	6.38846859574212	0.556778097293436
C10orf88	4	4.28524199204378	0.556940495803157
PDCL3	4	4.285541822597	0.556942483984608
CYB561D2	4	4.28602684134041	0.55707819786154
NECTIN2	5	5.3197378395039	0.557087042818245
GABRA6	4	4.28641986829432	0.557105109119548
PINX1	7	7.37710888115496	0.557132688376994
ALDH9A1	4	4.28660584094655	0.55714589493584
NDUFB3	4	4.28682893358192	0.557207949732876
LRRC25	4	4.2870569970365	0.557234550448407
OAS2	4	4.28667233698209	0.557237977834643
ATRN	4	4.28693237432431	0.557244355200552
MON2	9	9.43130068707062	0.557694181914048
IMPG1	4	4.28960897490916	0.557733700652737
HHLA2	4	4.28943876310827	0.557775003921583
MYT1	9	9.43160980354424	0.557807522996492
GLT1D1	5	5.383888966384	0.557872684031105
PLEKHO1	4	4.2842807743946	0.558014027155008
NUP210L	7	7.37427924659926	0.558014088228124
CSRNP1	5	5.31802904779871	0.558140646985445
KIF24	7	7.38359627070859	0.558167389911935
GZF1	5	5.31843120848903	0.558191250784679
PIGR	7	7.38447231097019	0.558242854115813
ADAD1	4	4.28523805037447	0.558264800431251
IDH2	5	5.32653897362881	0.55834228492899
NFKBIB	8	8.41151085776788	0.558347377995354
MFSD10	8	8.41107102789616	0.558362634487758
CREB3L4	6	6.35750082048469	0.558415029717618
GALM	4	4.29288594582078	0.558449268809108
WWC1	5	5.32770813731062	0.55849154521754
MLKL	10	10.6213381566577	0.558527246573739
UGT2B10	6	6.3582911998989	0.558553355192115
POLG	12	12.4912087510457	0.558579048874392
MMP8	21	21.6767500538514	0.558596572521992
PTPN3	6	6.35842528263919	0.558629922550093
CLCA1	7	7.38728112585901	0.558642250087082
ADCY5	5	5.32934059042533	0.558782768327856
CYP24A1	9	9.43869218847234	0.558786248061629
ACCS	4	4.29530913846107	0.558925842742177
ULK1	8	8.41543245830978	0.558947363246466
PTPN21	7	7.38994068436458	0.558976801904335
CYP2C9	4	4.29602481743723	0.559044258298239
ATP2B4	7	7.44414197252457	0.559225767996097
SPRY4	9	9.43268088009314	0.559270093471566
MST1	8	8.41798634066105	0.559287887673102
IQGAP3	7	7.43726095334752	0.559319826787533
RFTN2	8	8.41826170208285	0.559323234906832
TUBGCP6	10	10.4660590746126	0.55933053453401
HSD17B6	4	4.29104969910394	0.559333916421649
RANGRF	4	4.29760093339145	0.559345222283624
AP1B1	4	4.29738955168499	0.559374434927098
S1PR3	4	4.29855098230107	0.559517334871404
PAFAH2	6	6.36519405459036	0.559579410204652
CEP126	4	4.29865892316009	0.559590584666792
ZNF229	4	4.29886256480271	0.55960596244826
SLC52A1	4	4.29960333783173	0.559762988003498
TRPV6	4	4.30048925451563	0.559911187681582
GANAB	5	5.33512310082886	0.559920470439203
DDX56	6	6.36773498230448	0.559973456125294
COL13A1	5	5.33590394003898	0.559986751912795
GATB	6	6.36741615948189	0.560006161985345
TRIM24	6	6.36743579201207	0.560009343462949
FLCN	5	5.33649593314135	0.560062487678982
MCC	5	5.33651750248938	0.560067695303606
DONSON	5	5.33622391125358	0.560115081773731
ZFYVE16	8	8.41550018453832	0.560320087572352
TIGD4	6	6.36961337573163	0.560381716012352
TAF8	4	4.30291055077649	0.560397882611137
MTUS2	8	8.42585139748824	0.560398230568401
EPB41L2	7	7.38982655063917	0.56043017630861
SEMA5A	7	7.39305841063131	0.560887405748359
ASPH	12	12.5666635724071	0.560889844291546
MDGA2	5	5.34104206448549	0.560890702618162
USP8	3	3.45025159204306	0.561101110274209
RRP8	7	7.40550906694608	0.561289980501076
PDCD4	5	5.34347067527342	0.561297402137244
ZNF253	5	5.34375074276903	0.561381054298603
PACRGL	10	10.4719876025327	0.561414260072454
KCTD17	4	4.30782977669141	0.561438063679609
TAOK2	8	8.43346139629798	0.561461017919552
PLBD1	9	9.44900250717175	0.561552607030666
CD244	4	4.3086187317997	0.561566264550125
CYP4F12	7	7.40675967053017	0.561572358780231
NPNT	5	5.34494545328499	0.561621186314672
NOD1	5	5.34546170605743	0.561670501543364
GPRC5D	6	6.37877612689698	0.561872850470608
NHLRC3	6	6.37947717029503	0.561924863761828
SLC24A3	8	8.43745046167726	0.561982674311257
OR7D4	5	5.33971668215809	0.562046420918039
RPGRIP1L	7	7.41042958818632	0.562128290435678
NUP58	6	6.38109928430313	0.562154361512472
MAP3K4	4	4.31178395232758	0.562221508748701
ZNF189	5	5.34870409096344	0.562327544601544
CTR9	5	5.34926197152002	0.562407593882507
KEL	4	4.31289691866109	0.562422112048182
ZC3H4	5	5.41508450107871	0.562529238279099
KIF14	12	12.5385058998711	0.562551929813462
RAD51B	7	7.41474270621238	0.562713443993579
C6orf47	4	4.31507155033753	0.562751348401318
ATP2B2	5	5.34374109102203	0.562817408021368
CLSTN3	8	8.44361112651479	0.562884358332644
ZNF678	4	4.31519688761858	0.562890294401504
FMO5	5	5.35223298655145	0.562902589731226
SLC7A13	5	5.35269817861036	0.562997377923942
TMPRSS11F	6	6.38676037638168	0.563039907868757
DGKD	5	5.35309363272855	0.56307326388965
TM4SF19	6	6.38645896215489	0.563101137167154
SYNPO	5	5.35386613450045	0.563114918564923
IL12RB2	6	6.38674366542759	0.563130430063153
IMPDH1	7	7.41748283073119	0.563151130447732
SEC24A	5	5.34562652488029	0.563168728747402
TMEM171	4	4.31671439548956	0.56318239115872
RGS6	4	4.31702263443988	0.563188065461344
STK31	5	5.35386405682458	0.563228054563065
MYH13	11	11.5458925222311	0.563248349864223
LRRK2	15	15.5915849143465	0.56327261809076
EIF3A	7	7.41898909038226	0.56330913345692
PGAM2	4	4.31740178993312	0.563320566093907
KIF5A	6	6.38858437701979	0.563381407435605
ECEL1	9	9.47438851559511	0.563514873062774
JAK2	7	7.41969992318248	0.563556191875943
ASAH1	5	5.35597545190884	0.563590240097635
C1orf141	7	7.42004688699936	0.563616366622641
KDR	5	5.35612415263799	0.563618789279763
GAS8	4	4.31921036014291	0.563655214751319
ACSM2B	7	7.42133665722099	0.563693723251463
C8B	10	10.6098382571903	0.563726991556206
SEMA6B	4	4.3202491876721	0.563815892020986
SETD6	6	6.39143329318929	0.563856754453014
SPPL2C	10	10.5522613585318	0.56386976869891
PLXNA4	28	28.9110884037453	0.563914646573464
EPHB4	5	5.35817776331691	0.563954215882572
ZNF264	5	5.35888422866062	0.564074783135961
AFTPH	6	6.38377418875765	0.564084314495586
MLYCD	7	7.41440718207361	0.564180976012953
MC2R	7	7.42402767833897	0.564184995442491
CLK4	9	9.48086623462044	0.564269179823439
IL16	9	9.48102493152306	0.564386581105745
NUFIP2	7	7.42684107350507	0.564557805820449
SAMD4A	6	6.39598743266027	0.564580337903413
BRD3	4	4.32479673068915	0.56469585035533
ABCA3	28	28.8304180402868	0.564721325614974
TPO	11	11.5334991693263	0.564835284399319
HKDC1	9	9.48545984238848	0.564838725082691
ZNF8	7	7.42847947650658	0.564863289062055
EIF2B2	4	4.32523793867472	0.56487452176562
AGMAT	5	5.36364779128538	0.564884455302658
SLC35A1	4	4.32591972884012	0.56494780597661
PGM2L1	5	5.36394887296616	0.564964071714703
SEMA3D	6	6.39791817001558	0.565005168591452
LAMA1	29	29.8859535032313	0.565122078851623
HIVEP3	18	18.8390720614562	0.565165964454416
LMBR1L	4	4.31995769234402	0.565279364031011
EPHA6	6	6.4009781029143	0.565429145477978
HAL	9	9.48951977669996	0.565470099793974
OR10G4	5	5.3672534312132	0.565567538895918
TRPV3	7	7.43416033065227	0.565620471487191
HS3ST5	5	5.36772617393269	0.565655737982678
POMGNT1	4	4.32949308077612	0.56568785100264
SCARF2	4	4.40439817959298	0.565723969238868
NOP58	5	5.368635471462	0.565795928441786
MYRIP	18	18.6955626483458	0.565846535350032
TLE2	4	4.33091618596256	0.565890380338532
PHF20L1	8	8.45457199134593	0.565931742210531
KDM7A	4	4.3310841200654	0.565978946912719
GPR87	4	4.33137713511629	0.565992078379301
UHRF1BP1L	6	6.3957849067219	0.566009479390214
P2RY2	8	8.46621045120467	0.566091246453071
ZNF33B	4	4.32413257424093	0.566148979622709
ARVCF	11	11.5452760079543	0.566187976730977
TAF2	4	4.33220808481968	0.56621785690858
PTPRC	5	5.37080237759149	0.56623758995757
HEBP2	5	5.37151610114073	0.56633376689548
MOV10	4	4.33302697628666	0.566357041587422
KIAA1549L	9	9.4846719094828	0.56635851715407
IGF2BP3	4	4.33351892937231	0.566435501383339
PCNX4	7	7.43885430499707	0.566439869056061
USP45	8	8.4702776484903	0.566557737114694
NBN	6	6.40826170735895	0.566574750166188
CD74	4	4.33420771624408	0.566611878368346
PRELID3B	4	4.3346386357776	0.566678229467782
TOP3B	8	8.47045751175377	0.566709174949769
TULP4	18	18.7361221316994	0.566719563009371
CCDC174	6	6.40925582721998	0.566773969035076
HIP1	5	5.37463666019144	0.566805573480609
DBN1	7	7.44187036215165	0.566826326155896
C3orf62	4	4.33557724401349	0.566884579102299
DSCC1	6	6.40968613428761	0.56690635602264
HDAC10	7	7.44263198351914	0.566917956903388
SERPINA3	7	7.44234679743366	0.56691935614929
ANXA11	10	10.5265686006742	0.566962359753973
MLLT6	7	7.50348302587606	0.566985291796416
CNR2	4	4.33650435788881	0.567056599747901
CLPB	7	7.44404280621002	0.567139259784698
KRT2	4	4.33772556086499	0.567306257986812
DPP3	6	6.40434304480176	0.567491966047705
CCNO	4	4.33922357730124	0.567614551598509
AGMO	6	6.41403053142408	0.567622298387117
PLEKHA7	5	5.38008765060885	0.567816093104014
RBM14	4	4.34020759238815	0.567893913398522
TPGS2	6	6.41622754536554	0.567927066491281
UNC5A	5	5.38037935808941	0.567934060432691
TINAG	4	4.34109947202085	0.567934645122995
CHGB	5	5.38112620359261	0.567955279095498
NCKIPSD	5	5.38132386775261	0.568055855756731
FCRL2	5	5.38230082728731	0.56819353737945
HOOK2	10	10.5364748813218	0.568215097573992
NAGA	9	9.51009740014462	0.568239156732387
IRF8	6	6.41881783514605	0.568247358672427
ARHGEF3	4	4.34350245195384	0.568408428131296
ATM	30	30.9385652085753	0.568445995391894
SAMD10	5	5.38409067706339	0.56853590785245
KIAA0408	4	4.34421573553823	0.568583571293333
BCCIP	4	4.34419449452462	0.568608327184448
PMS1	7	7.45371238720104	0.568662111148849
POFUT2	4	4.34522830619236	0.568801825640719
KIF13A	9	9.51565240805613	0.568829938829184
ADCY9	8	8.47506971972424	0.568861350137751
AKR1B15	4	4.3462860276548	0.568945018063212
GTPBP8	7	7.45734186911829	0.569056096677841
IL23R	4	4.42557174474159	0.569090470627317
CCDC71	4	4.33924266676699	0.569119324792559
MED16	10	10.5447687616044	0.569160430351085
MROH7	10	10.5453640141088	0.56917533216153
NCSTN	6	6.42444608448108	0.569229688449217
SERPINA9	6	6.42481176169741	0.569303203565648
CTSB	4	4.34848121293966	0.569357256697984
TSSK4	4	4.34822114829928	0.569371007110571
TMPRSS15	7	7.52157281864306	0.569395057648466
PAH	10	10.5468195063178	0.569454159189233
CTSZ	4	4.34906136042186	0.569586447794813
PRDM10	7	7.46071974967881	0.569638884158977
ZGRF1	9	9.52082248179108	0.569671125609446
CPS1	9	9.50955602401663	0.569700224410167
USP33	4	4.34999007826632	0.569710749310811
ZNF519	14	14.6474449649537	0.569789134052124
INO80D	5	5.38233133311166	0.569806923697404
BUD13	6	6.42817465316623	0.569835539934428
MVB12A	4	4.35092207035582	0.569867407609563
DECR2	4	4.35135081421302	0.569956789278776
RPUSD3	4	4.35128864312288	0.569960941153701
NANS	4	4.35140082345357	0.569976483782471
WDR25	8	8.49507933473712	0.570000661010781
LOXL2	7	7.50762506168495	0.57002004465632
OR4E2	5	5.39279495781038	0.570041014366022
INSL6	4	4.34422060110181	0.57022116785587
CPN1	4	4.35301864968818	0.570320805120524
SIRPA	7	7.46512576326205	0.570370380268439
ZNF585B	5	5.39501283757589	0.57048486203547
NUP107	7	7.46733696073145	0.570650493837866
SNX17	7	7.46828094343303	0.570703174004149
CCDC77	7	7.46761568406065	0.570736479888315
ZDBF2	20	20.8171522071484	0.570753771583763
NOP9	10	10.5570850279405	0.570791521873911
TCF20	4	4.35673310450492	0.570998586206083
EEA1	7	7.47011605707009	0.571072660783709
HLTF	8	8.50206089568494	0.571097799050063
SEC24C	6	6.43586820220353	0.571108265919
TGOLN2	5	5.39893404573515	0.571160367717497
ARHGEF7	6	6.43656095295222	0.571166237575319
PCDHB6	5	5.39919728220787	0.571259226640217
SMARCAL1	6	6.43694165538413	0.571291441504324
CEP120	8	8.50329132732285	0.571304836717706
PYHIN1	5	5.40024604314449	0.571436046582887
SLIT2	9	9.58140728891201	0.57145381379219
TGS1	15	15.8150130784646	0.571463548898665
CXCR2	6	6.43862645165841	0.57150256849646
POMC	10	10.6184351736177	0.571549882649621
CFHR4	7	7.473683141571	0.571704242100948
TMOD4	6	6.44075035597957	0.571814066856247
PLTP	9	9.53756499683055	0.571867048619365
RAB38	7	7.47575424563759	0.571878075869845
GARNL3	4	4.36175771408342	0.572055187015264
PPARA	5	5.40371368495865	0.57206074803523
C2	9	9.54088595279284	0.572221580865033
TSGA10	4	4.36296383323204	0.572272347133577
EFCAB3	4	4.36409833177686	0.572403846904762
SULT2B1	8	8.51181482089845	0.572429148595756
PDE1C	4	4.36402869783995	0.572510978851536
CNGA3	6	6.43523795112069	0.572577542093507
MCF2L2	6	6.44575877042393	0.572630157405648
FRY	9	9.54386714579628	0.572677284824726
EMILIN2	8	8.55432355743478	0.572705132133821
WNK4	7	7.48123053887621	0.572796595840787
IPO5	4	4.36671163248849	0.573066841851615
CLCN2	8	8.51672177525337	0.573122336615188
ENPP7	10	10.5763040496859	0.573155946046352
TOM1	6	6.44907062784429	0.573196772540718
KLHL30	5	5.41015042189644	0.573198333210595
ZC3H13	7	7.48476543199427	0.573278307930179
BCAR3	8	8.5177192607678	0.573326462032187
